,content,label
559,"Điều 88. Xử lý tình huống trong hoạt động đấu thầu
1. Trường hợp phát sinh tình huống chưa được quy định cụ thể, rõ ràng trong kế hoạch lựa chọn nhà thầu; hồ sơ mời quan tâm, hồ sơ mời sơ tuyển, hồ sơ mời thầu, hồ sơ yêu cầu và các nội dung khác trong hoạt động đấu thầu, người có thẩm quyền, chủ đầu tư quyết định và chịu trách nhiệm trước pháp luật về việc xử lý tình huống theo nguyên tắc bảo đảm cạnh tranh, công bằng, minh bạch, hiệu quả kinh tế và trách nhiệm giải trình.

2. Việc xử lý tình huống căn cứ vào kế hoạch lựa chọn nhà thầu; hồ sơ mời quan tâm, hồ sơ mời sơ tuyển, hồ sơ mời thầu, hồ sơ yêu cầu; hồ sơ quan tâm, hồ sơ dự sơ tuyển, hồ sơ đăng ký thực hiện dự án đầu tư kinh doanh, hồ sơ dự thầu, hồ sơ đề xuất; kết quả lựa chọn nhà thầu, nhà đầu tư; hợp đồng đã ký kết với nhà thầu, nhà đầu tư được lựa chọn; tình hình thực tế triển khai thực hiện gói thầu, dự án, dự án đầu tư kinh doanh.

3. Thẩm quyền xử lý tình huống trong đấu thầu được quy định như sau:

a) Đối với lựa chọn nhà thầu, người quyết định xử lý tình huống là chủ đầu tư. Trong trường hợp phức tạp, chủ đầu tư quyết định xử lý tình huống sau khi có ý kiến của người có thẩm quyền;

b) Đối với lựa chọn nhà đầu tư, người quyết định xử lý tình huống là người có thẩm quyền.

4. Chính phủ quy định chi tiết Điều này",LUẬT ĐẤU THẦU
560,"Điều 89. Giải quyết kiến nghị trong hoạt động đấu thầu
1. Khi thấy quyền và lợi ích hợp pháp bị ảnh hưởng, nhà thầu, nhà đầu tư, cơ quan, tổ chức được kiến nghị người có thẩm quyền, chủ đầu tư, bên mời thầu xem xét lại các vấn đề trong quá trình lựa chọn nhà thầu, nhà đầu tư, kết quả lựa chọn nhà thầu, nhà đầu tư theo quy định tại các điều 90, 91 và 92 của Luật này.

2. Nhà thầu, nhà đầu tư, cơ quan, tổ chức chỉ được xem xét, giải quyết kiến nghị khi chưa gửi đơn khiếu nại, tố cáo, khởi kiện. Trường hợp đang trong quá trình giải quyết kiến nghị mà nhà thầu, nhà đầu tư, cơ quan, tổ chức khởi kiện, khiếu nại, tố cáo thì việc giải quyết kiến nghị được chấm dứt ngay.

3. Nhà thầu, nhà đầu tư, cơ quan, tổ chức có quyền rút đơn kiến nghị trong quá trình giải quyết kiến nghị.",LUẬT ĐẤU THẦU
561,"Điều 90. Điều kiện xem xét, giải quyết kiến nghị

1. Đối với các vấn đề trước khi có thông báo kết quả lựa chọn nhà thầu, nhà đầu tư, để được xem xét, giải quyết thì đơn kiến nghị phải đáp ứng đủ các điều kiện sau đây:

a) Đối với kiến nghị về nội dung hồ sơ mời thầu, đơn kiến nghị có thể là của các cơ quan, tổ chức quan tâm đến gói thầu, dự án đầu tư kinh doanh; đối với các nội dung khác về quá trình tổ chức lựa chọn nhà thầu, nhà đầu tư, đơn kiến nghị phải là của nhà thầu, nhà đầu tư tham dự thầu;

b) Đơn kiến nghị phải có chữ ký, đóng dấu (nếu có) của người đại điện hợp pháp của nhà thầu, nhà đầu tư, cơ quan, tổ chức gửi đơn hoặc được ký số, gửi trên Hệ thống mạng đấu thầu quốc gia;

c) Đơn kiến nghị được gửi đến đơn vị giải quyết kiến nghị quy định tại khoản 1 Điều 91 và khoản 1 Điều 92 của Luật này trước khi có thông báo kết quả lựa chọn nhà thầu, nhà đầu tư.

2. Đối với kết quả lựa chọn nhà thầu, nhà đầu tư, để được xem xét, giải quyết kiến nghị, nhà thầu, nhà đầu tư phải đáp ứng đủ các điều kiện sau đây:

a) Đơn kiến nghị là của nhà thầu, nhà đầu tư tham dự thầu;

b) Đơn kiến nghị phải có chữ ký, đóng dấu (nếu có) của người đại điện hợp pháp của nhà thầu, nhà đầu tư tham dự thầu hoặc được ký số, gửi trên Hệ thống mạng đấu thầu quốc gia;

c) Nội dung kiến nghị chưa được nhà thầu, nhà đầu tư khởi kiện, khiếu nại, tố cáo;

d) Nội dung kiến nghị liên quan trực tiếp đến kết quả đánh giá hồ sơ dự thầu của nhà thầu, nhà đầu tư có đơn kiến nghị;

đ) Chi phí giải quyết kiến nghị được nhà thầu, nhà đầu tư có kiến nghị nộp cho bộ phận thường trực giúp việc cho Chủ tịch Hội đồng tư vấn giải quyết kiến nghị (sau đây gọi là bộ phận thường trực) trước hoặc đồng thời với đơn kiến nghị;

e) Nhà thầu phải gửi đơn kiến nghị đến chủ đầu tư, người có thẩm quyền trong thời hạn quy định tại khoản 2 Điều 91 của Luật này; nhà đầu tư phải gửi đơn kiến nghị đến bên mời thầu, người có thẩm quyền trong thời hạn quy định tại khoản 2 Điều 92 của Luật này.

3. Trường hợp kiến nghị của nhà thầu, nhà đầu tư, cơ quan, tổ chức không đáp ứng điều kiện quy định tại khoản 1 và khoản 2 Điều này, người có trách nhiệm giải quyết kiến nghị thông báo bằng văn bản cho nhà thầu, nhà đầu tư, cơ quan, tổ chức về việc không xem xét, giải quyết kiến nghị.",LUẬT ĐẤU THẦU
562,"Điều 91. Quy trình giải quyết kiến nghị về lựa chọn nhà thầu
1. Việc giải quyết kiến nghị về các vấn đề trước khi có thông báo kết quả lựa chọn nhà thầu được thực hiện như sau:

a) Nhà thầu, cơ quan, tổ chức gửi đơn kiến nghị đến chủ đầu tư trước khi kết quả lựa chọn nhà thầu được đăng tải trên Hệ thống mạng đấu thầu quốc gia;

b) Chủ đầu tư phải có văn bản giải quyết kiến nghị gửi đến nhà thầu, cơ quan, tổ chức trong thời hạn 07 ngày làm việc kể từ ngày nhận được đơn kiến nghị của nhà thầu, cơ quan, tổ chức;

c) Trường hợp nhà thầu, cơ quan, tổ chức không đồng ý với kết quả giải quyết kiến nghị hoặc hết thời hạn quy định tại điểm b khoản này mà chủ đầu tư không có văn bản giải quyết kiến nghị thì nhà thầu, cơ quan, tổ chức có quyền gửi đơn kiến nghị đến người có thẩm quyền trong thời hạn 05 ngày làm việc kể từ ngày hết hạn giải quyết kiến nghị hoặc ngày nhận được văn bản giải quyết kiến nghị của chủ đầu tư;

d) Người có thẩm quyền phải có văn bản giải quyết kiến nghị gửi đến nhà thầu, cơ quan, tổ chức trong thời hạn 05 ngày làm việc kể từ ngày nhận được đơn kiến nghị của nhà thầu, cơ quan, tổ chức.

2. Việc giải quyết kiến nghị sau khi có thông báo kết quả lựa chọn nhà thầu được thực hiện theo một trong hai quy trình sau đây:

a) Nhà thầu gửi đơn kiến nghị đến chủ đầu tư trong thời hạn 10 ngày kể từ ngày kết quả lựa chọn nhà thầu được đăng tải trên Hệ thống mạng đấu thầu quốc gia. Chủ đầu tư phải có văn bản giải quyết kiến nghị gửi nhà thầu trong thời hạn 07 ngày làm việc kể từ ngày nhận được đơn kiến nghị của nhà thầu.

Trường hợp nhà thầu không đồng ý với kết quả giải quyết kiến nghị hoặc quá thời hạn quy định tại khoản này mà chủ đầu tư không có văn bản giải quyết kiến nghị thì nhà thầu có quyền gửi đơn kiến nghị đến người có thẩm quyền thông qua bộ phận thường trực trong thời hạn 05 ngày làm việc kể từ ngày hết hạn giải quyết kiến nghị hoặc ngày nhận được văn bản giải quyết kiến nghị của chủ đầu tư. Người có thẩm quyền ban hành quyết định giải quyết kiến nghị về kết quả lựa chọn nhà thầu trong thời hạn 05 ngày làm việc kể từ ngày nhận được ý kiến bằng văn bản của Hội đồng tư vấn giải quyết kiến nghị;

b) Nhà thầu gửi đơn kiến nghị đến người có thẩm quyền thông qua bộ phận thường trực trong thời hạn 10 ngày kể từ ngày kết quả lựa chọn nhà thầu được đăng tải trên Hệ thống mạng đấu thầu quốc gia. Người có thẩm quyền ban hành quyết định giải quyết kiến nghị về kết quả lựa chọn nhà thầu trong thời hạn 05 ngày làm việc kể từ ngày nhận được ý kiến bằng văn bản của Hội đồng tư vấn giải quyết kiến nghị.

3. Thời gian giải quyết kiến nghị quy định tại khoản 1 và khoản 2 Điều này được tính từ ngày bộ phận hành chính của người có trách nhiệm giải quyết kiến nghị nhận được đơn kiến nghị hoặc ngày gửi đơn kiến nghị trên Hệ thống mạng đấu thầu quốc gia.

4. Trong trường hợp cần thiết, Hội đồng tư vấn giải quyết kiến nghị căn cứ đơn kiến nghị của nhà thầu đề nghị người có thẩm quyền xem xét tạm dừng việc ký kết, thực hiện hợp đồng. Trường hợp chấp thuận đề xuất của Hội đồng tư vấn giải quyết kiến nghị, trong thời hạn 05 ngày làm việc kể từ ngày nhận được văn bản, người có thẩm quyền có văn bản thông báo cho chủ đầu tư tạm dừng việc ký kết, thực hiện hợp đồng, trong đó xác định rõ thời gian tạm dừng.

5. Văn bản giải quyết kiến nghị phải có kết luận về nội dung mà nhà thầu kiến nghị; trường hợp kiến nghị được kết luận là đúng thì trong văn bản giải quyết kiến nghị phải nêu rõ biện pháp, cách thức và thời gian để khắc phục hậu quả (nếu có); nhà thầu có kiến nghị được nhận lại chi phí giải quyết kiến nghị đã nộp. Trường hợp kiến nghị của nhà thầu được kết luận là không đúng thì văn bản trả lời phải giải thích rõ lý do; nhà thầu có kiến nghị không được hoàn trả chi phí giải quyết kiến nghị đã nộp.

6. Trường hợp không đồng ý với quyết định giải quyết kiến nghị của người có thẩm quyền, chủ đầu tư, nhà thầu có quyền khởi kiện ra Tòa án.",LUẬT ĐẤU THẦU
563,"Điều 92. Quy trình giải quyết kiến nghị về lựa chọn nhà đầu tư
1. Việc giải quyết kiến nghị về các vấn đề trước khi có thông báo kết quả lựa chọn nhà đầu tư được thực hiện như sau:

a) Nhà đầu tư, cơ quan, tổ chức gửi đơn kiến nghị đến bên mời thầu trước khi có thông báo kết quả lựa chọn nhà đầu tư;

b) Bên mời thầu phải có văn bản giải quyết kiến nghị gửi đến nhà đầu tư, cơ quan, tổ chức trong thời hạn 15 ngày kể từ ngày nhận được đơn kiến nghị của nhà đầu tư, cơ quan, tổ chức;

c) Trường hợp nhà đầu tư, cơ quan, tổ chức không đồng ý với kết quả giải quyết kiến nghị hoặc quá thời hạn quy định tại điểm b khoản này mà bên mời thầu không có văn bản giải quyết kiến nghị thì nhà đầu tư, cơ quan, tổ chức có quyền gửi đơn kiến nghị đến người có thẩm quyền trong thời hạn 05 ngày làm việc kể từ ngày hết hạn giải quyết kiến nghị hoặc ngày nhận được văn bản giải quyết kiến nghị của bên mời thầu;

d) Người có thẩm quyền phải có văn bản giải quyết kiến nghị gửi đến nhà đầu tư, cơ quan, tổ chức trong thời hạn 05 ngày làm việc kể từ ngày nhận được đơn kiến nghị của nhà đầu tư, cơ quan, tổ chức.

2. Việc giải quyết kiến nghị sau khi có thông báo kết quả lựa chọn nhà đầu tư được thực hiện theo một trong hai quy trình sau đây:

a) Nhà đầu tư gửi đơn kiến nghị đến bên mời thầu trong thời hạn 10 ngày kể từ ngày có thông báo kết quả lựa chọn nhà đầu tư. Bên mời thầu phải có văn bản giải quyết kiến nghị gửi đến nhà đầu tư trong thời hạn 15 ngày kể từ ngày nhận được đơn kiến nghị của nhà đầu tư.

Trường hợp nhà đầu tư không đồng ý với kết quả giải quyết kiến nghị hoặc quá thời hạn giải quyết kiến nghị quy định tại điểm này mà bên mời thầu không có văn bản giải quyết kiến nghị thì nhà đầu tư có quyền gửi đơn kiến nghị đến người có thẩm quyền thông qua bộ phận thường trực trong thời hạn 05 ngày làm việc kể từ ngày hết hạn giải quyết kiến nghị hoặc ngày nhận được văn bản giải quyết kiến nghị của bên mời thầu. Người có thẩm quyền ban hành quyết định giải quyết kiến nghị về kết quả lựa chọn nhà đầu tư trong thời hạn 10 ngày kể từ ngày nhận được ý kiến bằng văn bản của Hội đồng tư vấn giải quyết kiến nghị;

b) Nhà đầu tư gửi đơn kiến nghị đến người có thẩm quyền thông qua bộ phận thường trực trong thời hạn 10 ngày kể từ ngày có thông báo kết quả lựa chọn nhà đầu tư. Người có thẩm quyền ban hành quyết định giải quyết kiến nghị về kết quả lựa chọn nhà đầu tư trong thời hạn 10 ngày kể từ ngày nhận được ý kiến bằng văn bản của Hội đồng tư vấn giải quyết kiến nghị.

3. Thời gian giải quyết kiến nghị quy định tại khoản 1 và khoản 2 Điều này được tính từ ngày bộ phận hành chính của người có trách nhiệm giải quyết kiến nghị nhận được đơn kiến nghị hoặc ngày gửi đơn kiến nghị trên Hệ thống mạng đấu thầu quốc gia.

4. Trong trường hợp cần thiết, Hội đồng tư vấn giải quyết kiến nghị căn cứ đơn kiến nghị của nhà đầu tư đề nghị người có thẩm quyền xem xét tạm dừng việc ký kết, thực hiện hợp đồng. Trường hợp chấp thuận đề xuất của Hội đồng tư vấn giải quyết kiến nghị, trong thời hạn 10 ngày kể từ ngày nhận được văn bản, người có thẩm quyền có văn bản thông báo tạm dừng việc ký kết, thực hiện hợp đồng, trong đó xác định rõ thời gian tạm dừng.

5. Văn bản giải quyết kiến nghị phải có kết luận về nội dung mà nhà đầu tư kiến nghị; trường hợp kiến nghị được kết luận là đúng, trong văn bản giải quyết kiến nghị phải nêu rõ biện pháp, cách thức và thời gian để khắc phục hậu quả (nếu có); nhà đầu tư có kiến nghị được nhận lại chi phí giải quyết kiến nghị đã nộp. Trường hợp kiến nghị của nhà đầu tư được kết luận là không đúng thì văn bản trả lời phải giải thích rõ lý do; nhà đầu tư không được hoàn trả chi phí giải quyết kiến nghị đã nộp.

6. Trường hợp không đồng ý với quyết định giải quyết kiến nghị của người có thẩm quyền, bên mời thầu, nhà đầu tư có quyền khởi kiện ra Tòa án.",LUẬT ĐẤU THẦU
564,"Điều 93. Thành phần, trách nhiệm và hoạt động của Hội đồng tư vấn giải quyết kiến nghị

1. Hội đồng tư vấn giải quyết kiến nghị bao gồm:

a) Hội đồng tư vấn giải quyết kiến nghị do Bộ trưởng Bộ Kế hoạch và Đầu tư thành lập;

b) Hội đồng tư vấn giải quyết kiến nghị do Bộ trưởng, Thủ trưởng cơ quan ngang Bộ, cơ quan thuộc Chính phủ, cơ quan khác ở Trung ương thành lập;

c) Hội đồng tư vấn giải quyết kiến nghị do Giám đốc Sở Kế hoạch và Đầu tư thành lập.

Hội đồng tư vấn giải quyết kiến nghị được thành lập trong thời hạn 05 ngày làm việc kể từ ngày nhận được đơn kiến nghị của nhà thầu, nhà đầu tư.

2. Thành phần Hội đồng tư vấn giải quyết kiến nghị và bộ phận thường trực của Chủ tịch Hội đồng tư vấn được quy định như sau:

a) Hội đồng tư vấn giải quyết kiến nghị gồm Chủ tịch, Phó Chủ tịch (nếu cần thiết) và các thành viên khác là đại diện của người có thẩm quyền, cơ quan có liên quan và có thể có đại diện của hiệp hội nghề nghiệp, chuyên gia, nhà khoa học.

Thành viên Hội đồng tư vấn không được là người có quan hệ gia đình theo quy định của Luật Doanh nghiệp với người ký đơn kiến nghị, cá nhân thuộc tổ chuyên gia, tổ thẩm định và người ký phê duyệt kết quả lựa chọn nhà thầu, nhà đầu tư;

b) Chủ tịch Hội đồng tư vấn giải quyết kiến nghị quy định tại điểm a khoản 1 Điều này là đại diện của Bộ Kế hoạch và Đầu tư. Chủ tịch Hội đồng tư vấn giải quyết kiến nghị quy định tại điểm b khoản 1 Điều này là đại diện của đơn vị được giao nhiệm vụ quản lý về hoạt động đấu thầu thuộc các cơ quan này. Chủ tịch Hội đồng tư vấn giải quyết kiến nghị quy định tại điểm c khoản 1 Điều này là đại diện của Sở Kế hoạch và Đầu tư;

c) Bộ phận thường trực của Chủ tịch Hội đồng tư vấn giải quyết kiến nghị là đơn vị được giao quản lý về hoạt động đấu thầu nhưng không gồm các cá nhân thuộc tổ chuyên gia, tổ thẩm định của gói thầu, dự án. Bộ phận thường trực thực hiện các nhiệm vụ về hành chính do Chủ tịch Hội đồng tư vấn quy định; tiếp nhận và quản lý chi phí do nhà thầu, nhà đầu tư có kiến nghị nộp.

3. Hội đồng tư vấn giải quyết kiến nghị có trách nhiệm sau đây:

a) Hội đồng tư vấn giải quyết kiến nghị quy định tại điểm a khoản 1 Điều này có trách nhiệm tư vấn giải quyết kiến nghị trong trường hợp Thủ tướng Chính phủ yêu cầu;

b) Hội đồng tư vấn giải quyết kiến nghị quy định tại điểm b khoản 1 Điều này có trách nhiệm tư vấn giải quyết kiến nghị đối với tất cả gói thầu thuộc dự án, dự toán mua sắm, dự án đầu tư kinh doanh do Bộ trưởng, Thủ trưởng cơ quan ngang Bộ, cơ quan thuộc Chính phủ, cơ quan khác ở Trung ương là người có thẩm quyền hoặc quản lý, trừ gói thầu, dự án quy định tại điểm a khoản này;

c) Hội đồng tư vấn giải quyết kiến nghị quy định tại điểm c khoản 1 Điều này có trách nhiệm tư vấn giải quyết kiến nghị đối với tất cả gói thầu thuộc dự án, dự toán mua sắm, dự án đầu tư kinh doanh trên địa bàn tỉnh, thành phố trực thuộc Trung ương, trừ gói thầu, dự án quy định tại điểm a và điểm b khoản này.

4. Hoạt động của Hội đồng tư vấn giải quyết kiến nghị được quy định như sau:

a) Hội đồng tư vấn giải quyết kiến nghị hoạt động theo từng vụ việc, làm việc theo nguyên tắc tập thể và quyết định theo đa số. Thành viên được quyền bảo lưu ý kiến và chịu trách nhiệm trước pháp luật về ý kiến của mình;

b) Hội đồng tư vấn giải quyết kiến nghị có quyền yêu cầu nhà thầu, nhà đầu tư, chủ đầu tư, bên mời thầu và các cơ quan liên quan cung cấp thông tin của gói thầu, dự án, dự án đầu tư kinh doanh và các thông tin liên quan khác để thực hiện nhiệm vụ;

c) Kết quả giải quyết kiến nghị được gửi đến người có thẩm quyền trong thời hạn 25 ngày đối với kiến nghị của nhà thầu, 35 ngày đối với kiến nghị của nhà đầu tư kể từ ngày Hội đồng tư vấn giải quyết kiến nghị được thành lập.",LUẬT ĐẤU THẦU
565,"Điều 94. Quyền khởi kiện và yêu cầu Tòa án áp dụng biện pháp khẩn cấp tạm thời

1. Việc khởi kiện ra Tòa án được thực hiện theo quy định của pháp luật về tố tụng dân sự.

2. Khi nộp đơn khởi kiện hoặc trong quá trình Tòa án giải quyết vụ kiện, các bên có quyền yêu cầu Tòa án tạm dừng việc đóng thầu; phê duyệt danh sách ngắn; phê duyệt kết quả lựa chọn nhà thầu, nhà đầu tư; ký kết hợp đồng; thực hiện hợp đồng và các biện pháp khẩn cấp tạm thời khác theo quy định của pháp luật.",LUẬT ĐẤU THẦU
566,"Điều 95. Hiệu lực thi hành

1. Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2024.

2. Luật Đấu thầu số 43/2013/QH13 đã được sửa đổi, bổ sung một số điều theo Luật số 03/2016/QH14, Luật số 04/2017/QH14, Luật số 40/2019/QH14, Luật số 64/2020/QH14 và Luật số 03/2022/QH15 (sau đây gọi là Luật Đấu thầu số 43/2013/QH13) hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành, trừ quy định tại Điều 96 của Luật này.

3. Hợp đồng được ký kết theo quy định tại điểm a khoản 1 Điều 55 của Luật này được thực hiện trong thời hạn quy định tại hợp đồng nhưng không quá 05 năm kể từ ngày Luật này có hiệu lực thi hành.",LUẬT ĐẤU THẦU
567,"Điều 96. Quy định chuyển tiếp

1. Các gói thầu lựa chọn nhà thầu đã phê duyệt và phát hành hồ sơ mời quan tâm, hồ sơ mời sơ tuyển, hồ sơ mời thầu, hồ sơ yêu cầu trước ngày Luật này có hiệu lực thi hành thì tiếp tục tổ chức lựa chọn danh sách ngắn, lựa chọn nhà thầu, ký kết và quản lý thực hiện hợp đồng theo quy định của Luật Đấu thầu số 43/2013/QH13 và các văn bản quy định chi tiết, hướng dẫn thi hành.

2. Dự án đầu tư kinh doanh đã phê duyệt và phát hành hồ sơ mời thầu trước ngày Luật này có hiệu lực thi hành thì tiếp tục tổ chức lựa chọn nhà đầu tư, ký kết và quản lý thực hiện hợp đồng theo quy định của Luật Đấu thầu số 43/2013/QH13 và các văn bản quy định chi tiết, hướng dẫn thi hành. Chính phủ quy định chi tiết việc áp dụng chuyển tiếp đối với dự án đầu tư kinh doanh.

3. Trong thời gian kể từ ngày 01 tháng 01 năm 2024 đến ngày Luật Đất đai sửa đổi có hiệu lực thi hành, việc lựa chọn nhà đầu tư thực hiện dự án đầu tư có sử dụng đất được tiếp tục thực hiện theo quy định của Luật Đấu thầu số 43/2013/QH13 và các văn bản quy định chi tiết, hướng dẫn thi hành.

4. Hợp đồng mà nhà thầu trúng thầu vật tư, hóa chất có trách nhiệm cung cấp trang thiết bị y tế để sử dụng vật tư, hóa chất đó được ký kết trước ngày Luật này có hiệu lực thi hành được tiếp tục thực hiện trong thời hạn quy định tại hợp đồng nhưng không quá 05 năm kể từ ngày Luật này có hiệu lực thi hành./.",LUẬT ĐẤU THẦU
568,"Điều 1. Phạm vi điều chỉnh

Luật này quy định về hệ thống giáo dục quốc dân; cơ sở giáo dục, nhà giáo, người học; quản lý nhà nước về giáo dục; quyền và trách nhiệm của cơ quan, tổ chức, cá nhân liên quan đến hoạt động giáo dục.",LUẬT GIÁO DỤC
569,"Điều 2. Mục tiêu giáo dục

Mục tiêu giáo dục nhằm phát triển toàn diện con người Việt Nam có đạo đức, tri thức, văn hóa, sức khỏe, thẩm mỹ và nghề nghiệp; có phẩm chất, năng lực và ý thức công dân; có lòng yêu nước, tinh thần dân tộc, trung thành với lý tưởng độc lập dân tộc và chủ nghĩa xã hội; phát huy tiềm năng, khả năng sáng tạo của mỗi cá nhân; nâng cao dân trí, phát triển nguồn nhân lực, bồi dưỡng nhân tài, đáp ứng yêu cầu của sự nghiệp xây dựng, bảo vệ Tổ quốc và hội nhập quốc tế.",LUẬT GIÁO DỤC
570,"Điều 3. Tính chất, nguyên lý giáo dục

1. Nền giáo dục Việt Nam là nền giáo dục xã hội chủ nghĩa có tính nhân dân, dân tộc, khoa học, hiện đại, lấy chủ nghĩa Mác - Lê nin và tư tưởng Hồ Chí Minh làm nền tảng.

2. Hoạt động giáo dục được thực hiện theo nguyên lý học đi đôi với hành, lý luận gắn liền với thực tiễn, giáo dục nhà trường kết hợp với giáo dục gia đình và giáo dục xã hội.",LUẬT GIÁO DỤC
571,"Điều 4. Phát triển giáo dục

1. Phát triển giáo dục là quốc sách hàng đầu.

2. Phát triển giáo dục phải gắn với nhu cầu phát triển kinh tế - xã hội, tiến bộ khoa học, công nghệ, củng cố quốc phòng, an ninh; thực hiện chuẩn hóa, hiện đại hóa, xã hội hóa; bảo đảm cân đối cơ cấu ngành nghề, trình độ, nguồn nhân lực và phù hợp vùng miền; mở rộng quy mô trên cơ sở bảo đảm chất lượng và hiệu quả; kết hợp giữa đào tạo và sử dụng.

3. Phát triển hệ thống giáo dục mở, xây dựng xã hội học tập nhằm tạo cơ hội để mọi người được tiếp cận giáo dục, được học tập ở mọi trình độ, mọi hình thức, học tập suốt đời.",LUẬT GIÁO DỤC
572,"Điều 5. Giải thích từ ngữ

Trong Luật này, các từ ngữ dưới đây được hiểu như sau:

1. Giáo dục chính quy là giáo dục theo khóa học trong cơ sở giáo dục để thực hiện một chương trình giáo dục nhất định, được thiết lập theo mục tiêu của các cấp học, trình độ đào tạo và được cấp văn bằng của hệ thống giáo dục quốc dân.

2. Giáo dục thường xuyên là giáo dục để thực hiện một chương trình giáo dục nhất định, được tổ chức linh hoạt về hình thức thực hiện chương trình, thời gian, phương pháp, địa điểm, đáp ứng nhu cầu học tập suốt đời của người học.

3. Kiểm định chất lượng giáo dục là hoạt động đánh giá, công nhận cơ sở giáo dục hoặc chương trình đào tạo đạt tiêu chuẩn chất lượng giáo dục do cơ quan, tổ chức có thẩm quyền ban hành.

4. Niên chế là hình thức tổ chức quá trình giáo dục, đào tạo theo năm học.

5. Tín chỉ là đơn vị dùng để đo lường khối lượng kiến thức, kỹ năng và kết quả học tập đã tích lũy được trong một khoảng thời gian nhất định.

6. Mô-đun là đơn vị học tập được tích hợp giữa kiến thức, kỹ năng và thái độ một cách hoàn chỉnh nhằm giúp cho người học có năng lực thực hiện trọn vẹn một hoặc một số công việc của một nghề.

7. Chuẩn đầu ra là yêu cầu cần đạt về phẩm chất và năng lực của người học sau khi hoàn thành một chương trình giáo dục.

8. Phổ cập giáo dục là quá trình tổ chức hoạt động giáo dục để mọi công dân trong độ tuổi đều được học tập và đạt đến trình độ học vấn nhất định theo quy định của pháp luật.

9. Giáo dục bắt buộc là giáo dục mà mọi công dân trong độ tuổi quy định bắt buộc phải học tập để đạt được trình độ học vấn tối thiểu theo quy định của pháp luật và được Nhà nước bảo đảm điều kiện để thực hiện.

10. Khối lượng kiến thức văn hóa trung học phổ thông là kiến thức, kỹ năng cơ bản, cốt lõi trong chương trình giáo dục trung học phổ thông mà người học phải tích lũy để có thể tiếp tục học trình độ giáo dục nghề nghiệp cao hơn.

11. Nhà đầu tư là tổ chức, cá nhân thực hiện hoạt động đầu tư trong lĩnh vực giáo dục bằng nguồn vốn ngoài ngân sách nhà nước gồm nhà đầu tư trong nước và nhà đầu tư nước ngoài.

12. Cơ sở giáo dục là tổ chức thực hiện hoạt động giáo dục trong hệ thống giáo dục quốc dân gồm nhà trường và cơ sở giáo dục khác.",LUẬT GIÁO DỤC
573,"Điều 6. Hệ thống giáo dục quốc dân

1. Hệ thống giáo dục quốc dân là hệ thống giáo dục mở, liên thông gồm giáo dục chính quy và giáo dục thường xuyên.

2. Cấp học, trình độ đào tạo của hệ thống giáo dục quốc dân bao gồm:

a) Giáo dục mầm non gồm giáo dục nhà trẻ và giáo dục mẫu giáo;

b) Giáo dục phổ thông gồm giáo dục tiểu học, giáo dục trung học cơ sở và giáo dục trung học phổ thông;

c) Giáo dục nghề nghiệp đào tạo trình độ sơ cấp, trình độ trung cấp, trình độ cao đẳng và các chương trình đào tạo nghề nghiệp khác;

d) Giáo dục đại học đào tạo trình độ đại học, trình độ thạc sĩ và trình độ tiến sĩ.

3. Thủ tướng Chính phủ quyết định phê duyệt Khung cơ cấu hệ thống giáo dục quốc dân và Khung trình độ quốc gia Việt Nam; quy định thời gian đào tạo, tiêu chuẩn cho từng trình độ đào tạo, khối lượng học tập tối thiểu đối với trình độ của giáo dục nghề nghiệp, giáo dục đại học.

4. Bộ trưởng Bộ Giáo dục và Đào tạo, Bộ trưởng Bộ Lao động - Thương binh và Xã hội, trong phạm vi nhiệm vụ, quyền hạn của mình, quy định ngưỡng đầu vào trình độ cao đẳng, trình độ đại học thuộc ngành đào tạo giáo viên và ngành thuộc lĩnh vực sức khỏe.",LUẬT GIÁO DỤC
574,"Điều 7. Yêu cầu về nội dung, phương pháp giáo dục

1. Nội dung giáo dục phải bảo đảm tính cơ bản, toàn diện, thiết thực, hiện đại, có hệ thống và được cập nhật thường xuyên; coi trọng giáo dục tư tưởng, phẩm chất đạo đức và ý thức công dân; kế thừa và phát huy truyền thống tốt đẹp, bản sắc văn hóa dân tộc, tiếp thu tinh hoa văn hóa nhân loại; phù hợp với sự phát triển về thể chất, trí tuệ, tâm sinh lý lứa tuổi và khả năng của người học.

2. Phương pháp giáo dục phải khoa học, phát huy tính tích cực, tự giác, chủ động, tư duy sáng tạo của người học; bồi dưỡng cho người học năng lực tự học và hợp tác, khả năng thực hành, lòng say mê học tập và ý chí vươn lên.",LUẬT GIÁO DỤC
