content,label
"Điều 20. Trình tự đăng ký, công bố đối với cơ sở cai nghiện ma túy tự nguyện, cơ sở cai nghiện ma túy công lập

1. Cơ sở cai nghiện ma túy tự nguyện, cơ sở cai nghiện ma túy công lập gửi văn bản đề nghị công bố đủ điều kiện cung cấp dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng cho Chủ tịch Ủy ban nhân dân cấp huyện nơi dự kiến cung cấp dịch vụ.

2. Chủ tịch Ủy ban nhân dân cấp huyện thực hiện việc công bố theo quy định tại Khoản 2 Điều 17 Nghị định này.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 21. Đặt hàng, giao nhiệm vụ cung cấp dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng cho đơn vị sự nghiệp công lập

1. Căn cứ vào nhu cầu cai nghiện tự nguyện tại gia đình, cộng đồng và chức năng, nhiệm vụ, điều kiện thực tế, Chủ tịch Ủy ban nhân dân cấp huyện quyết định đặt hàng, giao nhiệm vụ cho các đơn vị sự nghiệp công lập thuộc thẩm quyền cung cấp một hoặc nhiều dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng theo Mẫu số 18 Phụ lục II Nghị định này.

2. Đơn vị sự nghiệp công lập được đặt hàng, giao nhiệm vụ cung cấp dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng phải đáp ứng các điều kiện cơ sở vật chất, trang thiết bị, nhân sự theo quy định tại Nghị định này và các quy định hiện hành về đấu thầu, đặt hàng, giao nhiệm vụ cung cấp sản phẩm, dịch vụ công sử dụng ngân sách nhà nước.

3. Chủ tịch Ủy ban nhân dân cấp huyện bố trí nguồn lực cho đơn vị sự nghiệp công lập được lựa chọn để đặt hàng, giao nhiệm vụ và niêm yết công khai danh sách các đơn vị sự nghiệp công lập tại trang thông tin điện tử của Ủy ban nhân dân cấp huyện, trụ sở Ủy ban nhân dân cấp xã và thông báo trên các phương tiện thông tin đại chúng trên địa bàn.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 22. Tiếp nhận, phân loại

1. Thực hiện các thủ tục tiếp nhận người cai nghiện theo nội quy, quy chế của cơ sở cai nghiện ma túy, cơ sở cung cấp dịch vụ cai nghiện ma túy tự nguyện.

2. Thu thập thông tin cá nhân của người nghiện ma túy để tư vấn xây dựng kế hoạch cai nghiện, gồm: độ tuổi, giới tính, tình trạng sức khỏe, loại ma túy sử dụng, mức độ sử dụng, trình độ học vấn, nghề nghiệp và các vấn đề khác về bản thân, gia đình người nghiện ma túy theo Mẫu số 19 Phụ lục II Nghị định này.

3. Thông tin về phương pháp cai nghiện, chương trình cai nghiện; tư vấn, giải đáp các thắc mắc cho người nghiện ma túy.

4. Phân loại đối tượng và tư vấn xây dựng kế hoạch cai nghiện ma túy theo Mẫu số 20 Phụ lục II Nghị định này.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 23. Điều trị cắt cơn, giải độc, điều trị rối loạn tâm thần, điều trị các bệnh lý khác

1. Khám, xây dựng bệnh án đối với người cai nghiện; chú ý các dấu hiệu rối loạn tâm thần, bệnh cơ hội.

2. Xác định loại ma túy, liều lượng ma túy người nghiện sử dụng để xây dựng phác đồ điều trị cắt cơn, giải độc theo hướng dẫn của Bộ Y tế.

3. Tư vấn tâm lý đối với người nghiện trước khi điều trị cắt cơn, giải độc.

4. Thực hiện phác đồ điều trị theo các quy định, hướng dẫn chuyên môn của Bộ Y tế. Kết hợp sử dụng thuốc với các biện pháp tâm lý và các biện pháp vật lý trị liệu phục hồi chức năng; kết hợp điều trị cắt cơn, giải độc với điều trị rối loạn tâm thần và các bệnh cơ hội khác.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 24. Giáo dục, tư vấn phục hồi hành vi, nhân cách

1. Tổ chức dạy văn hóa, học tập các chuyên đề: giáo dục công dân, sức khỏe và cộng đồng, pháp luật, đạo đức, truyền thống dân tộc và chuyên đề phù hợp khác với số lượng, trình độ học vấn người cai nghiện.

2. Tổ chức các hoạt động trị liệu tâm lý nhằm điều trị các rối loạn tâm thần, nâng cao kỹ năng sống, giá trị sống, tư duy tích cực, kỹ năng tự quản lý bản thân cho người cai nghiện.

3. Kết hợp việc học tập, trị liệu với việc tư vấn, khuyến khích người cai nghiện tham gia các hoạt động lao động sinh hoạt hàng ngày tại cơ sở để tạo ý thức, thói quen tốt trong sinh hoạt.

4. Tổ chức thực hiện các hoạt động văn hóa, thể thao, các chương trình sinh hoạt tập thể, trò chơi vận động cho người cai nghiện.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 25. Lao động trị liệu, học nghề

1. Tổ chức các hoạt động lao động trị liệu nhằm giúp người cai nghiện cải thiện về sức khỏe thể chất, tâm trí, tăng cường ý thức tổ chức, kỷ luật trong lao động, nâng cao tinh thần tự lập và giúp người cai nghiện nhận thức được giá trị của lao động.

2. Căn cứ vào số lượng, sức khỏe, độ tuổi, giới tính, trình độ, thời gian, nguyện vọng của người cai nghiện để tổ chức các hoạt động hướng nghiệp, dạy nghề phù hợp với điều kiện thực tế tại cơ sở theo Luật Giáo dục nghề nghiệp.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 26. Chuẩn bị tái hòa nhập cộng đồng

1. Đánh giá kết quả thực hiện kế hoạch cai nghiện theo các mục tiêu; đánh giá tình trạng sức khỏe thể chất, tâm thần của người cai nghiện ma túy;

2. Xác định nơi cư trú của người cai nghiện để chuẩn bị thực hiện biện pháp quản lý sau cai nghiện ma túy; tư vấn các biện pháp phòng, chống tái nghiện cho người nghiện cai nghiện ma túy; kỹ năng từ chối sử dụng ma túy khi tái hòa nhập cộng đồng.

3. Cung cấp thông tin về biện pháp quản lý sau cai nghiện tại cộng đồng và các chính sách hỗ trợ hòa nhập của nhà nước đối với người sau cai nghiện ma túy; giới thiệu, cung cấp thông tin, địa chỉ dịch vụ công tác xã hội, nhóm sinh hoạt đồng đẳng tại địa phương cho người cai nghiện ma túy.

4. Phổ biến chính sách, pháp luật, thông tin về tình hình kinh tế - xã hội, thị trường lao động, tư vấn, giáo dục kỹ năng sống, trợ giúp về tâm lý, hỗ trợ các thủ tục pháp lý nhằm trang bị kiến thức cần thiết, nâng cao khả năng tự giải quyết những khó khăn, vướng mắc của người cai nghiện ma túy.

5. Hướng dẫn người cai nghiện ma túy xây dựng kế hoạch tái hòa nhập cộng đồng theo Mẫu số 21 Phụ lục II Nghị định này. Kế hoạch cần xác định mục tiêu, nguyện vọng của người cai nghiện ma túy, hoàn cảnh thực tế, sự hỗ trợ của các nguồn lực, năng lực bản thân người cai nghiện ma túy, chọn việc làm phù hợp với sức khỏe và kỹ năng lao động của bản thân.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 27. Xây dựng và tổ chức thực hiện quy trình cai nghiện

1. Căn cứ quy định tại các Điều 22, 23, 24, 25 và Điều 26 của Nghị định này và điều kiện cơ sở vật chất, trang thiết bị, nhân sự của đơn vị, cơ sở cai nghiện xây dựng, ban hành quy trình cai nghiện ma túy.

2. Quy trình cai nghiện ma túy phải phù hợp với phân loại người nghiện ma túy, thời gian cai nghiện của đối tượng, độ tuổi, giới tính, sức khỏe và trình độ học vấn của đối tượng cai nghiện.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 28. Đăng ký cai nghiện ma túy tự nguyện, điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế

1. Trong thời hạn 05 ngày làm việc, kể từ ngày có kết quả xác định nghiện ma túy của cơ quan có thẩm quyền, người nghiện ma túy từ đủ 12 tuổi trở lên (sau đây gọi tắt là người nghiện ma túy) phải đăng ký cai nghiện ma túy tự nguyện hoặc đăng ký điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế tại Ủy ban nhân dân cấp xã nơi người đó cư trú. Trường hợp, người không có nơi cư trú ổn định thì đăng ký tại Ủy ban nhân dân cấp xã nơi người đó có hành vi vi phạm pháp luật và thực hiện việc cai nghiện tại cơ sở cai nghiện ma túy công lập sau khi có quyết định của cơ quan có thẩm quyền.

2. Thủ tục, hồ sơ đăng ký điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế thực hiện theo quy định của Chính phủ. Trong thời hạn 05 ngày làm việc kể từ khi người nghiện ma túy tham gia điều trị hoặc chấm dứt điều trị, cơ sở điều trị nghiện chất dạng thuốc phiện có trách nhiệm thông báo cho Chủ tịch Ủy ban nhân dân cấp xã nơi người nghiện đó đăng ký để quản lý hoặc lập hồ sơ đề nghị áp dụng biện pháp cai nghiện bắt buộc.

3. Địa điểm cai nghiện tự nguyện:

a) Tại gia đình, cộng đồng;

b) Tại cơ sở cai nghiện ma túy công lập hoặc cơ sở cai nghiện ma túy tự nguyện.

4. Hồ sơ đăng ký cai nghiện tự nguyện gồm:

a) 01 bản đăng ký cai nghiện tự nguyện theo Mẫu số 22 Phụ lục II Nghị định này;

b) 01 bản sao Phiếu kết quả xác định tình trạng nghiện ma túy của cơ quan có thẩm quyền;

c) 01 bản phôtô một trong các loại giấy tờ tùy thân: căn cước công dân hoặc chứng minh nhân dân, hộ chiếu, giấy khai sinh (đối với người từ đủ 12 tuổi đến dưới 18 tuổi) của người nghiện ma túy.

5. Trình tự thực hiện đăng ký cai nghiện tự nguyện:

a) Người nghiện ma túy, người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi nộp 01 bộ hồ sơ theo quy định tại Khoản 4 Điều này tại điểm tiếp nhận đăng ký cai nghiện của Ủy ban nhân dân cấp xã; xuất trình bản chính giấy tờ tùy thân để đối chiếu.

b) Người tiếp nhận kiểm tra hồ sơ, đối chiếu giấy tờ tùy thân và vào sổ đăng ký cai nghiện ma túy tự nguyện theo Mẫu số 23 Phụ lục II Nghị định này. Trường hợp hồ sơ chưa hợp lệ, người tiếp nhận hướng dẫn người đăng ký hoàn thiện, bổ sung hồ sơ đăng ký cai nghiện tự nguyện.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 29. Tiếp nhận đăng ký cai nghiện tự nguyện

1. Chủ tịch Ủy ban nhân dân cấp xã bố trí địa điểm, nhân sự tiếp nhận hồ sơ, hướng dẫn việc đăng ký cai nghiện tự nguyện.

2. Địa điểm tiếp nhận đăng ký cai nghiện tự nguyện phải có trang thiết bị cần thiết cho việc đón tiếp, lưu hồ sơ đăng ký.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 30. Quyết định cai nghiện ma túy tự nguyện tại gia đình, cộng đồng hoặc quyết định điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế

1. Trong thời hạn 03 ngày làm việc kể từ ngày tiếp nhận đăng ký cai nghiện tự nguyện, đăng ký điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế Công an cấp xã có trách nhiệm giúp Chủ tịch Ủy ban nhân dân cùng cấp thẩm định hồ sơ đăng ký cai nghiện, trình Chủ tịch Ủy ban nhân dân cấp xã quyết định cai nghiện ma túy tự nguyện tại gia đình, cộng đồng hoặc điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế.

2. Quyết định cai nghiện ma túy tự nguyện tại gia đình, cộng đồng, điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế theo Mẫu số 24 Phụ lục II Nghị định này phải được gửi cho cá nhân, gia đình người cai nghiện, các đơn vị cung cấp dịch vụ cai nghiện ma túy tại gia đình, cộng đồng và các tổ chức, cá nhân có liên quan để thực hiện.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 31. Thực hiện cai nghiện ma túy tự nguyện tại gia đình, cộng đồng

1. Người cai nghiện ma túy, người đại diện hợp pháp của người nghiện ma túy có trách nhiệm:

a) Thực hiện cai nghiện theo quyết định của Chủ tịch Ủy ban nhân dân cấp xã;

b) Phối hợp với tổ chức, cá nhân cung cấp dịch vụ cai nghiện ma túy tự nguyện, cơ sở cai nghiện tự nguyện hoàn thiện kế hoạch cai nghiện và thực hiện kế hoạch cai nghiện với sự hỗ trợ chuyên môn của tổ chức, cá nhân cung cấp dịch vụ và trợ giúp của gia đình. Tuân thủ sự hướng dẫn của cơ quan chuyên môn trong quá trình thực hiện kế hoạch cai nghiện ma túy của cá nhân;

c) Trả chi phí sử dụng dịch vụ cai nghiện tự nguyện cho tổ chức, cá nhân cung cấp dịch vụ theo hợp đồng sử dụng dịch vụ.

2. Gia đình và người đại diện hợp pháp của người cai nghiện ma túy tự nguyện có trách nhiệm:

a) Quản lý, hỗ trợ, động viên người cai nghiện thực hiện kế hoạch cai nghiện;

b) Tạo điều kiện vật chất, tinh thần để người cai nghiện ma túy phục hồi sức khỏe, tâm lý; thực hiện các biện pháp hỗ trợ, can thiệp, bảo vệ phù hợp theo quy định của pháp luật về bảo vệ trẻ em tham gia học tập (đối với người dưới 18 tuổi), học nghề, tạo việc làm, sinh kế giúp người cai nghiện hòa nhập cộng đồng, xã hội;

c) Trả chi phí cai nghiện theo hợp đồng sử dụng dịch cai nghiện (đối với người từ đủ 12 tuổi đến dưới 18 tuổi).

3. Tổ chức, cá nhân cung cấp dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng, cơ sở cai nghiện ma túy tự nguyện có trách nhiệm:

a) Thông báo công khai, minh bạch về loại dịch vụ, quy trình thực hiện dịch vụ, giá cung cấp dịch vụ đối với người cai nghiện, gia đình người nghiện;

b) Tiếp nhận, tư vấn, hướng dẫn người cai nghiện xây dựng kế hoạch cai nghiện theo quy trình cai nghiện quy định tại Chương III Nghị định này;

c) Thực hiện đúng quy định chuyên môn theo quy trình cai nghiện, chịu trách nhiệm về chất lượng dịch vụ cung cấp;

d) Thông báo cho Ủy ban nhân dân cấp xã nơi người đó đăng ký cai nghiện ma túy tự nguyện tại gia đình, cộng đồng khi người cai nghiện ma túy sử dụng dịch vụ hoặc tự ý chấm dứt việc sử dụng dịch vụ, hoàn thành dịch vụ.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 32. Nội dung quản lý cai nghiện ma túy tự nguyện tại gia đình, cộng đồng của Ủy ban nhân dân cấp xã

1. Hướng dẫn thực hiện công tác cai nghiện ma túy tự nguyện tại gia đình, cộng đồng:

a) Tuyên truyền, phổ biến cho nhân dân về chính sách, pháp luật phòng, chống ma túy, cai nghiện ma túy; đối tượng, trình tự, thủ tục đăng ký cai nghiện ma túy tự nguyện tại gia đình, cộng đồng;

b) Rà soát, thống kê số người nghiện ma túy để xây dựng kế hoạch quản lý cai nghiện ma túy tự nguyện; huy động Mặt trận Tổ quốc và các tổ chức thành viên, đội công tác xã hội tình nguyện, cá nhân tình nguyện trong địa bàn tham gia quản lý, hỗ trợ người cai nghiện tự nguyện;

c) Lập danh sách người cai nghiện tự nguyện; phân công cán bộ quản lý, theo dõi, đánh giá kết quả đối với người cai nghiện tự nguyện tại gia đình, cộng đồng;

d) Niêm yết công khai tại điểm đăng ký cai nghiện danh sách các tổ chức, cá nhân đủ điều kiện cung cấp dịch vụ cai nghiện ma túy tự nguyện tại gia đình, cộng đồng, cơ sở cai nghiện ma túy tự nguyện. Yêu cầu các tổ chức cá nhân cung cấp dịch vụ cai nghiện niêm yết công khai, minh bạch về các nội dung: loại dịch vụ, quy trình thực hiện dịch vụ, giá dịch vụ;

đ) Tạo điều kiện để người cai nghiện ma túy tham gia các hoạt động của các đoàn thể, tổ chức xã hội trên địa bàn; ưu tiên các hoạt động tạo việc làm, tạo sinh kế cho người cai nghiện tự nguyện tại gia đình, cộng đồng.

2. Quản lý người đang cai nghiện ma túy tự nguyện tại gia đình, cộng đồng khi thay đổi nơi cư trú:

a) Người cai nghiện ma túy tự nguyện tại gia đình, cộng đồng khi thay đổi nơi cư trú phải thông báo cho Chủ tịch Ủy ban nhân dân cấp xã nơi ra quyết định cai nghiện ma túy tự nguyện;

b) Chủ tịch Ủy ban nhân dân cấp xã nơi chuyển đi chuyển hồ sơ của người cai nghiện tự nguyện cho Chủ tịch Ủy ban nhân dân cấp xã nơi chuyển đến để tiếp tục quản lý, hỗ trợ.

Hồ sơ gồm: văn bản đề nghị tiếp tục quản lý, hỗ trợ đối với người cai nghiện ma túy tự nguyện tại gia đình, cộng đồng theo Mẫu số 25 Phụ lục II Nghị định này; quyết định cai nghiện tự nguyện.

c) Công an cấp xã có trách nhiệm giúp Chủ tịch Ủy ban nhân dân cùng cấp thực hiện điểm a, b Khoản 2 Điều này.

3. Cấp giấy xác nhận hoàn thành cai nghiện ma túy tự nguyện tại gia đình, cộng đồng:

a) Khi kết thúc thời hạn cai nghiện tự nguyện, người được phân công theo dõi, quản lý người cai nghiện đánh giá kết quả cai nghiện tự nguyện và đề nghị Chủ tịch Ủy ban nhân dân cấp xã cấp giấy xác nhận hoàn thành cai nghiện ma túy tự nguyện tại gia đình, cộng đồng;

b) Giấy xác nhận hoàn thành cai nghiện ma túy tự nguyện tại gia đình, cộng đồng theo Mẫu số 26a Phụ lục II Nghị định này, 01 bản gửi người cai nghiện ma túy, gia đình người cai nghiện ma túy (đối với người từ đủ 12 tuổi đến dưới 18 tuổi), 01 bản gửi Cơ quan công an cấp xã để thực hiện quản lý sau cai nghiện ma túy.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 33. Xử lý đối với các trường hợp vi phạm pháp luật về điều trị, cai nghiện ma túy tự nguyện

1. Chủ tịch Ủy ban nhân dân hoặc Trưởng Công an cấp xã lập biên bản hành vi vi phạm theo Mẫu số 27 Phụ lục II Nghị định này để làm căn cứ lập hồ sơ đề nghị đưa vào cơ sở cai nghiện bắt buộc đối với các trường hợp sau:

a) Người nghiện ma túy không đăng ký cai nghiện tự nguyện;

b) Người đã có quyết định cai nghiện tự nguyện tại gia đình, cộng đồng mà không thực hiện cai nghiện hoặc tự ý chấm dứt cai nghiện ma túy;

c) Người sử dụng trái phép chất ma túy trong thời gian cai nghiện tự nguyện;

d) Người nghiện ma túy không thực hiện hoặc tự ý chấm dứt điều trị khi đăng ký điều trị nghiện chất dạng thuốc phiện bằng thuốc thay thế.

2. Hồ sơ, trình tự đề nghị áp dụng biện pháp cai nghiện bắt buộc thực hiện theo quy định tại Mục 1 Chương V Nghị định này.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 34. Điều kiện đảm bảo cho việc tổ chức cai nghiện ma túy tự nguyện tại gia đình, cộng đồng và chế độ hỗ trợ người cai nghiện tự nguyện

1. Căn cứ số lượng người cai nghiện tự nguyện, Chủ tịch Ủy ban nhân dân cấp xã phân công ít nhất 01 người để thực hiện nhiệm vụ tư vấn tâm lý, xã hội, quản lý, hỗ trợ đối tượng cai nghiện tự nguyện tại gia đình, cộng đồng.

2. Kinh phí đầu tư, cải tạo, nâng cấp cơ sở vật chất, mua sắm trang thiết bị cho điểm tiếp nhận đăng ký cai nghiện tự nguyện thuộc Ủy ban nhân dân cấp xã, đơn vị sự nghiệp công lập cung cấp dịch vụ cai nghiện ma túy tại gia đình, cộng đồng thực hiện theo quy định của pháp luật về đầu tư công, ngân sách nhà nước, quản lý, sử dụng tài sản công và các quy định hiện hành về cơ chế tự chủ tài chính đối với đơn vị sự nghiệp công lập.

3. Kinh phí lập, xét duyệt hồ sơ đăng ký cai nghiện tự nguyện; hỗ trợ người được giao nhiệm vụ tư vấn tâm lý, xã hội, người được giao quản lý, hỗ trợ đối tượng cai nghiện tại gia đình, cộng đồng và các khoản kinh phí khác phục vụ cho việc tổ chức cai nghiện ma túy tự nguyện tại gia đình, cộng đồng do ngân sách Nhà nước bảo đảm theo phân cấp của Luật Ngân sách nhà nước.

4. Chế độ hỗ trợ:

a) Người được giao nhiệm vụ tư vấn tâm lý, xã hội, quản lý, hỗ trợ đối tượng cai nghiện tự nguyện tại gia đình, cộng đồng, đối tượng quản lý sau cai nghiện ma túy tại cấp xã được hưởng thù lao hàng tháng. Mức thù lao tối đa là 0,6 (không phẩy sáu) lần mức lương cơ sở hiện hành;

b) Người cai nghiện ma túy tự nguyện tại gia đình, cộng đồng khi hoàn thành ít nhất 03 giai đoạn theo quy định tại Điều 22, 23 và Điều 24 của Nghị định này thì được nhà nước hỗ trợ một lần kinh phí cai nghiện, mức tối thiểu bằng mức lương cơ sở hiện hành.

5. Nội dung chi, mức chi quy định tại Khoản 3 và Khoản 4 Điều này theo hướng dẫn của Bộ Tài chính.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 35. Thủ tục tiếp nhận người cai nghiện ma túy tự nguyện tại cơ sở cai nghiện ma túy

1. Người nghiện ma túy từ đủ 12 tuổi trở lên có nhu cầu cai nghiện ma túy được tiếp nhận cai nghiện ma túy tự nguyện tại cơ sở cai nghiện.

2. Hồ sơ tiếp nhận cai nghiện tự nguyện tại cơ sở cai nghiện gồm:

a) 01 bản đăng ký tự nguyện cai nghiện theo Mẫu số 22 Phụ lục II Nghị định này;

b) 01 bản phôtô một trong các loại giấy tờ tùy thân: căn cước công dân, chứng minh nhân dân, hộ chiếu hoặc giấy khai sinh (đối với người từ đủ 12 tuổi đến dưới 18 tuổi) của người cai nghiện.

3. Trình tự thực hiện:

a) Người nghiện ma túy từ đủ 18 tuổi hoặc người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi nộp 01 bộ hồ sơ theo quy định tại Khoản 2 Điều này tại cơ sở cai nghiện ma túy; xuất trình bản chính một trong các loại giấy tờ tùy thân để đối chiếu;

b) Cơ sở cai nghiện ma túy tiếp nhận hồ sơ, kiểm tra, đối chiếu và tư vấn kế hoạch cai nghiện ma túy; thông tin về các dịch vụ cai nghiện ma túy hiện có tại cơ sở, mức chi phí sử dụng dịch vụ cai nghiện ma túy của cơ sở, các khoản chi phí, đóng góp khác và chế độ hỗ trợ đối với người cai nghiện (nếu có);

c) Người nghiện ma túy hoặc người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi và đại diện cơ sở cai nghiện ma túy thỏa thuận, thống nhất ký kết hợp đồng dịch vụ cai nghiện ma túy;

d) Hợp đồng dịch vụ cai nghiện ma túy phải được gửi: 01 bản cho người nghiện ma túy người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi, 01 bản gửi Ủy ban nhân dân cấp xã nơi người cai nghiện đăng ký cai nghiện tự nguyện theo quy định.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 35. Thủ tục tiếp nhận người cai nghiện ma túy tự nguyện tại cơ sở cai nghiện ma túy

1. Người nghiện ma túy từ đủ 12 tuổi trở lên có nhu cầu cai nghiện ma túy được tiếp nhận cai nghiện ma túy tự nguyện tại cơ sở cai nghiện.

2. Hồ sơ tiếp nhận cai nghiện tự nguyện tại cơ sở cai nghiện gồm:

a) 01 bản đăng ký tự nguyện cai nghiện theo Mẫu số 22 Phụ lục II Nghị định này;

b) 01 bản phôtô một trong các loại giấy tờ tùy thân: căn cước công dân, chứng minh nhân dân, hộ chiếu hoặc giấy khai sinh (đối với người từ đủ 12 tuổi đến dưới 18 tuổi) của người cai nghiện.

3. Trình tự thực hiện:

a) Người nghiện ma túy từ đủ 18 tuổi hoặc người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi nộp 01 bộ hồ sơ theo quy định tại Khoản 2 Điều này tại cơ sở cai nghiện ma túy; xuất trình bản chính một trong các loại giấy tờ tùy thân để đối chiếu;

b) Cơ sở cai nghiện ma túy tiếp nhận hồ sơ, kiểm tra, đối chiếu và tư vấn kế hoạch cai nghiện ma túy; thông tin về các dịch vụ cai nghiện ma túy hiện có tại cơ sở, mức chi phí sử dụng dịch vụ cai nghiện ma túy của cơ sở, các khoản chi phí, đóng góp khác và chế độ hỗ trợ đối với người cai nghiện (nếu có);

c) Người nghiện ma túy hoặc người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi và đại diện cơ sở cai nghiện ma túy thỏa thuận, thống nhất ký kết hợp đồng dịch vụ cai nghiện ma túy;

d) Hợp đồng dịch vụ cai nghiện ma túy phải được gửi: 01 bản cho người nghiện ma túy người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi, 01 bản gửi Ủy ban nhân dân cấp xã nơi người cai nghiện đăng ký cai nghiện tự nguyện theo quy định.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 36. Hợp đồng dịch vụ cai nghiện ma túy tự nguyện

1. Hợp đồng dịch vụ cai nghiện ma túy gồm các nội dung chính sau:

a) Chủ thể của hợp đồng: tổ chức, cá nhân cung cấp dịch vụ cai nghiện ma túy với người nghiện ma túy hoặc người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi về việc cung cấp, sử dụng dịch vụ cai nghiện ma túy tự nguyện;

b) Đối tượng của hợp đồng (loại dịch vụ, hình thức cung cấp dịch vụ, thời gian, địa điểm sử dụng dịch vụ cai nghiện ma túy ...);

c) Mức giá sử dụng dịch vụ, hình thức;

d) Quyền, nghĩa vụ của cơ sở cai nghiện, của người cai nghiện trong việc cung cấp, sử dụng dịch vụ cai nghiện;

đ) Trách nhiệm do vi phạm hợp đồng; các trường hợp bồi thường thiệt hại, giảm chi phí sử dụng dịch vụ; các trường hợp đơn phương chấm dứt thực hiện hợp đồng dịch vụ hoặc tiếp tục hợp đồng dịch vụ;

e) Thời điểm có hiệu lực, chấm dứt hợp đồng.

2. Hình thức hợp đồng dịch vụ cai nghiện ma túy theo Mẫu số 28 Phụ lục II Nghị định này.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 37. Thực hiện hợp đồng dịch vụ cai nghiện ma túy

1. Người nghiện ma túy từ đủ 18 tuổi hoặc người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi có trách nhiệm:

a) Bảo đảm người cai nghiện ma túy có mặt tại cơ sở cai nghiện ma túy trong toàn bộ thời gian sử dụng dịch vụ theo hợp đồng đã ký kết;

b) Tuân thủ các nội quy, quy chế và các hướng dẫn, quy định nghiệp vụ của cơ sở cai nghiện ma túy;

c) Trả chi phí sử dụng dịch vụ cai nghiện ma túy theo hợp đồng.

2. Cơ sở cai nghiện ma túy có trách nhiệm:

a) Tiếp nhận, phân loại, tư vấn xây dựng kế hoạch cai nghiện theo quy trình cai nghiện quy định tại Chương III Nghị định này. Tổ chức cai nghiện, cung cấp dịch vụ cai nghiện theo hợp đồng đã ký;

b) Thực hiện đúng các quy định về chuyên môn nghiệp vụ, chịu trách nhiệm về chất lượng dịch vụ cung cấp;

c) Thông báo bằng văn bản cho Ủy ban nhân dân cấp xã nơi người đó đăng ký cai nghiện ma túy tự nguyện tại gia đình, cộng đồng khi người cai nghiện ma túy sử dụng dịch vụ hoặc tự ý chấm dứt việc sử dụng dịch vụ.","LUẬT PHÒNG, CHỐNG MA TÚY"
