content,label
"Điều 46. Công ty trách nhiệm hữu hạn hai thành viên trở lên. 1. Công ty trách nhiệm hữu hạn hai thành viên trở lên là doanh nghiệp có từ 02 đến 50 thành viên là tổ chức, cá nhân. Thành viên chịu trách nhiệm về các khoản nợ và nghĩa vụ tài sản khác của doanh nghiệp trong phạm vi số vốn đã góp vào doanh nghiệp, trừ trường hợp quy định tại khoản 4 Điều 47 của Luật này. Phần vốn góp của thành viên chỉ được chuyển nhượng theo quy định tại các điều 51, 52 và 53 của Luật này. 2. Công ty trách nhiệm hữu hạn hai thành viên trở lên có tư cách pháp nhân kể từ ngày được cấp Giấy chứng nhận đăng ký doanh nghiệp. 3. Công ty trách nhiệm hữu hạn hai thành viên trở lên không được phát hành cổ phần, trừ trường hợp để chuyển đổi thành công ty cổ phần. 4. Công ty trách nhiệm hữu hạn hai thành viên trở lên được phát hành trái phiếu theo quy định của Luật này và quy định khác của pháp luật có liên quan; việc phát hành trái phiếu riêng lẻ phải tuân thủ quy định tại Điều 128 và Điều 129 của Luật này.",LUẬT DOANH NGHIỆP
"Điều 47. Góp vốn thành lập công ty và cấp giấy chứng nhận phần vốn góp. 1. Vốn điều lệ của công ty trách nhiệm hữu hạn hai thành viên trở lên khi đăng ký thành lập doanh nghiệp là tổng giá trị phần vốn góp của các thành viên cam kết góp và ghi trong Điều lệ công ty. 2. Thành viên phải góp vốn cho công ty đủ và đúng loại tài sản đã cam kết khi đăng ký thành lập doanh nghiệp trong thời hạn 90 ngày kể từ ngày được cấp Giấy chứng nhận đăng ký doanh nghiệp, không kể thời gian vận chuyển, nhập khẩu tài sản góp vốn, thực hiện thủ tục hành chính để chuyển quyền sở hữu tài sản. Trong thời hạn này, thành viên có các quyền và nghĩa vụ tương ứng với tỷ lệ phần vốn góp đã cam kết. Thành viên công ty chỉ được góp vốn cho công ty bằng loại tài sản khác với tài sản đã cam kết nếu được sự tán thành của trên 50% số thành viên còn lại. 3. Sau thời hạn quy định tại khoản 2 Điều này mà vẫn có thành viên chưa góp vốn hoặc chưa góp đủ phần vốn góp đã cam kết thì được xử lý như sau: a) Thành viên chưa góp vốn theo cam kết đương nhiên không còn là thành viên của công ty; b) Thành viên chưa góp đủ phần vốn góp đã cam kết có các quyền tương ứng với phần vốn góp đã góp; c) Phần vốn góp chưa góp của các thành viên được chào bán theo nghị quyết, quyết định của Hội đồng thành viên. 4. Trường hợp có thành viên chưa góp vốn hoặc chưa góp đủ số vốn đã cam kết, công ty phải đăng ký thay đổi vốn điều lệ, tỷ lệ phần vốn góp của các thành viên bằng số vốn đã góp trong thời hạn 30 ngày kể từ ngày cuối cùng phải góp đủ phần vốn góp theo quy định tại khoản 2 Điều này. Các thành viên chưa góp vốn hoặc chưa góp đủ số vốn đã cam kết phải chịu trách nhiệm tương ứng với tỷ lệ phần vốn góp đã cam kết đối với các nghĩa vụ tài chính của công ty phát sinh trong thời gian trước ngày công ty đăng ký thay đổi vốn điều lệ và tỷ lệ phần vốn góp của thành viên. 5. Trừ trường hợp quy định tại khoản 2 Điều này, người góp vốn trở thành thành viên của công ty kể từ thời điểm đã thanh toán phần vốn góp và những thông tin về người góp vốn quy định tại các điểm b, c và đ khoản 2 Điều 48 của Luật này được ghi đầy đủ vào sổ đăng ký thành viên. Tại thời điểm góp đủ phần vốn góp, công ty phải cấp giấy chứng nhận phần vốn góp cho thành viên tương ứng với giá trị phần vốn đã góp. 6. Giấy chứng nhận phần vốn góp phải bao gồm các nội dung chủ yếu sau đây: a) Tên, mã số doanh nghiệp, địa chỉ trụ sở chính của công ty; b) Vốn điều lệ của công ty; c) Họ, tên, địa chỉ liên lạc, quốc tịch, số giấy tờ pháp lý của cá nhân đối với thành viên là cá nhân; tên, mã số doanh nghiệp hoặc số giấy tờ pháp lý của tổ chức, địa chỉ trụ sở chính đối với thành viên là tổ chức; d) Phần vốn góp, tỷ lệ phần vốn góp của thành viên; đ) Số và ngày cấp giấy chứng nhận phần vốn góp; e) Họ, tên, chữ ký của người đại diện theo pháp luật của công ty. 7. Trường hợp giấy chứng nhận phần vốn góp bị mất, bị hư hỏng hoặc bị hủy hoại dưới hình thức khác, thành viên được công ty cấp lại giấy chứng nhận phần vốn góp theo trình tự, thủ tục quy định tại Điều lệ công ty.",LUẬT DOANH NGHIỆP
"Điều 48. Sổ đăng ký thành viên. 1. Công ty phải lập sổ đăng ký thành viên ngay sau khi được cấp Giấy chứng nhận đăng ký doanh nghiệp. Sổ đăng ký thành viên có thể là văn bản giấy, tập hợp dữ liệu điện tử ghi nhận thông tin sở hữu phần vốn góp của các thành viên công ty. 2. Sổ đăng ký thành viên phải bao gồm các nội dung chủ yếu sau đây: a) Tên, mã số doanh nghiệp, địa chỉ trụ sở chính của công ty; b) Họ, tên, địa chỉ liên lạc, quốc tịch, số giấy tờ pháp lý của cá nhân đối với thành viên là cá nhân; tên, mã số doanh nghiệp hoặc số giấy tờ pháp lý của tổ chức, địa chỉ trụ sở chính đối với thành viên là tổ chức; c) Phần vốn góp, tỷ lệ phần vốn góp đã góp, thời điểm góp vốn, loại tài sản góp vốn, số lượng, giá trị của từng loại tài sản góp vốn của từng thành viên; d) Chữ ký của thành viên là cá nhân, người đại diện theo pháp luật của thành viên là tổ chức; đ) Số và ngày cấp giấy chứng nhận phần vốn góp của từng thành viên. 3. Công ty phải cập nhật kịp thời thay đổi thành viên trong sổ đăng ký thành viên theo yêu cầu của thành viên có liên quan theo quy định tại Điều lệ công ty. 4. Sổ đăng ký thành viên được lưu giữ tại trụ sở chính của công ty.",LUẬT DOANH NGHIỆP
"Điều 49. Quyền của thành viên Hội đồng thành viên. 1. Thành viên Hội đồng thành viên có các quyền sau đây: a) Tham dự họp Hội đồng thành viên, thảo luận, kiến nghị, biểu quyết các vấn đề thuộc thẩm quyền của Hội đồng thành viên; b) Có số phiếu biểu quyết tương ứng với phần vốn góp, trừ trường hợp quy định tại khoản 2 Điều 47 của Luật này; c) Được chia lợi nhuận tương ứng với phần vốn góp sau khi công ty đã nộp đủ thuế và hoàn thành các nghĩa vụ tài chính khác theo quy định của pháp luật; d) Được chia giá trị tài sản còn lại của công ty tương ứng với phần vốn góp khi công ty giải thể hoặc phá sản; đ) Được ưu tiên góp thêm vốn vào công ty khi công ty tăng vốn điều lệ; e) Định đoạt phần vốn góp của mình bằng cách chuyển nhượng một phần hoặc toàn bộ, tặng cho và hình thức khác theo quy định của pháp luật và Điều lệ công ty; g) Tự mình hoặc nhân danh công ty khởi kiện trách nhiệm dân sự đối với Chủ tịch Hội đồng thành viên, Giám đốc hoặc Tổng giám đốc, người đại diện theo pháp luật và người quản lý khác theo quy định tại Điều 72 của Luật này; h) Quyền khác theo quy định của Luật này và Điều lệ công ty. 2. Ngoài các quyền quy định tại khoản 1 Điều này, thành viên, nhóm thành viên sở hữu từ 10% số vốn điều lệ trở lên hoặc một tỷ lệ khác nhỏ hơn do Điều lệ công ty quy định hoặc thuộc trường hợp quy định tại khoản 3 Điều này có các quyền sau đây: a) Yêu cầu triệu tập họp Hội đồng thành viên để giải quyết những vấn đề thuộc thẩm quyền; b) Kiểm tra, xem xét, tra cứu sổ ghi chép và theo dõi các giao dịch, sổ kế toán, báo cáo tài chính hằng năm; c) Kiểm tra, xem xét, tra cứu và sao chụp sổ đăng ký thành viên, biên bản họp, nghị quyết, quyết định của Hội đồng thành viên và tài liệu khác của công ty; d) Yêu cầu Tòa án hủy bỏ nghị quyết, quyết định của Hội đồng thành viên trong thời hạn 90 ngày kể từ ngày kết thúc họp Hội đồng thành viên, nếu trình tự, thủ tục, điều kiện cuộc họp hoặc nội dung nghị quyết, quyết định đó không thực hiện đúng hoặc không phù hợp với quy định của Luật này và Điều lệ công ty. 3. Trường hợp công ty có một thành viên sở hữu trên 90% vốn điều lệ và Điều lệ công ty không quy định một tỷ lệ khác nhỏ hơn theo quy định tại khoản 2 Điều này thì nhóm thành viên còn lại đương nhiên có quyền theo quy định tại khoản 2 Điều này.",LUẬT DOANH NGHIỆP
"Điều 50. Nghĩa vụ của thành viên Hội đồng thành viên. 1. Góp đủ, đúng hạn số vốn đã cam kết, chịu trách nhiệm về các khoản nợ và nghĩa vụ tài sản khác của công ty trong phạm vi số vốn đã góp vào công ty, trừ trường hợp quy định tại khoản 2 và khoản 4 Điều 47 của Luật này. 2. Không được rút vốn đã góp ra khỏi công ty dưới mọi hình thức, trừ trường hợp quy định tại các điều 51, 52, 53 và 68 của Luật này. 3. Tuân thủ Điều lệ công ty. 4. Chấp hành nghị quyết, quyết định của Hội đồng thành viên. 5. Chịu trách nhiệm cá nhân khi nhân danh công ty để thực hiện các hành vi sau đây: a) Vi phạm pháp luật; b) Tiến hành kinh doanh hoặc giao dịch khác không nhằm phục vụ lợi ích của công ty và gây thiệt hại cho người khác; c) Thanh toán khoản nợ chưa đến hạn trước nguy cơ tài chính có thể xảy ra đối với công ty. 6. Nghĩa vụ khác theo quy định của Luật này.",LUẬT DOANH NGHIỆP
"Điều 51. Mua lại phần vốn góp. 1. Thành viên có quyền yêu cầu công ty mua lại phần vốn góp của mình nếu thành viên đó đã bỏ phiếu không tán thành đối với nghị quyết, quyết định của Hội đồng thành viên về vấn đề sau đây: a) Sửa đổi, bổ sung các nội dung trong Điều lệ công ty liên quan đến quyền và nghĩa vụ của thành viên, Hội đồng thành viên; b) Tổ chức lại công ty; c) Trường hợp khác theo quy định tại Điều lệ công ty. 2. Yêu cầu mua lại phần vốn góp phải bằng văn bản và được gửi đến công ty trong thời hạn 15 ngày kể từ ngày thông qua nghị quyết, quyết định quy định tại khoản 1 Điều này. 3. Trong thời hạn 15 ngày kể từ ngày nhận được yêu cầu của thành viên quy định tại khoản 1 Điều này thì công ty phải mua lại phần vốn góp của thành viên đó theo giá thị trường hoặc giá được xác định theo nguyên tắc quy định tại Điều lệ công ty, trừ trường hợp hai bên thỏa thuận được về giá. Việc thanh toán chỉ được thực hiện nếu sau khi thanh toán đủ phần vốn góp được mua lại, công ty vẫn thanh toán đủ các khoản nợ và nghĩa vụ tài sản khác. 4. Trường hợp công ty không thanh toán được phần vốn góp được yêu cầu mua lại theo quy định tại khoản 3 Điều này thì thành viên đó có quyền tự do chuyển nhượng phần vốn góp của mình cho thành viên khác hoặc người không phải là thành viên công ty.",LUẬT DOANH NGHIỆP
"Điều 52. Chuyển nhượng phần vốn góp. 1. Trừ trường hợp quy định tại khoản 4 Điều 1. Trừ trường hợp quy định tại khoản 4 Điều 51, khoản 6 và khoản 7 Điều 53 của Luật này, thành viên công ty trách nhiệm hữu hạn hai thành viên trở lên có quyền chuyển nhượng một phần hoặc toàn bộ phần vốn góp của mình cho người khác theo quy định sau đây: a) Chào bán phần vốn góp đó cho các thành viên còn lại theo tỷ lệ tương ứng với phần vốn góp của họ trong công ty với cùng điều kiện chào bán; b) Chuyển nhượng với cùng điều kiện chào bán đối với các thành viên còn lại quy định tại điểm a khoản này cho người không phải là thành viên nếu các thành viên còn lại của công ty không mua hoặc không mua hết trong thời hạn 30 ngày kể từ ngày chào bán. 2. Thành viên chuyển nhượng vẫn có các quyền và nghĩa vụ đối với công ty tương ứng với phần vốn góp có liên quan cho đến khi thông tin về người mua quy định tại các điểm b, c và đ khoản 2 Điều 48 của Luật này được ghi đầy đủ vào sổ đăng ký thành viên. 3. Trường hợp chuyển nhượng hoặc thay đổi phần vốn góp của các thành viên dẫn đến chỉ còn một thành viên công ty thì công ty phải tổ chức quản lý theo loại hình công ty trách nhiệm hữu hạn một thành viên và thực hiện đăng ký thay đổi nội dung đăng ký doanh nghiệp trong thời hạn 15 ngày kể từ ngày hoàn thành việc chuyển nhượng.51, khoản 6 và khoản 7 . ",LUẬT DOANH NGHIỆP
"Điều 53. Xử lý phần vốn góp trong một số trường hợp đặc biệt 1. Trường hợp thành viên công ty là cá nhân chết thì người thừa kế theo di chúc hoặc theo pháp luật của thành viên đó là thành viên công ty. 2. Trường hợp thành viên là cá nhân bị Tòa án tuyên bố mất tích thì quyền và nghĩa vụ của thành viên được thực hiện thông qua người quản lý tài sản của thành viên đó theo quy định của pháp luật về dân sự. 3. Trường hợp thành viên bị hạn chế hoặc mất năng lực hành vi dân sự, có khó khăn trong nhận thức, làm chủ hành vi thì quyền và nghĩa vụ của thành viên đó trong công ty được thực hiện thông qua người đại diện. 4. Phần vốn góp của thành viên được công ty mua lại hoặc chuyển nhượng theo quy định tại Điều 51 và Điều 52 của Luật này trong các trường hợp sau đây: a) Người thừa kế không muốn trở thành thành viên; b) Người được tặng cho theo quy định tại khoản 6 Điều này không được Hội đồng thành viên chấp thuận làm thành viên; c) Thành viên công ty là tổ chức giải thể hoặc phá sản. 5. Trường hợp phần vốn góp của thành viên công ty là cá nhân chết mà không có người thừa kế, người thừa kế từ chối nhận thừa kế hoặc bị truất quyền thừa kế thì phần vốn góp đó được giải quyết theo quy định của pháp luật về dân sự. 6. Trường hợp thành viên tặng cho một phần hoặc toàn bộ phần vốn góp của mình tại công ty cho người khác thì người được tặng cho trở thành thành viên công ty theo quy định sau đây: a) Người được tặng cho thuộc đối tượng thừa kế theo pháp luật theo quy định của Bộ luật Dân sự thì người này đương nhiên là thành viên công ty; b) Người được tặng cho không thuộc đối tượng quy định tại điểm a khoản này thì người này chỉ trở thành thành viên công ty khi được Hội đồng thành viên chấp thuận. 7. Trường hợp thành viên sử dụng phần vốn góp để trả nợ thì người nhận thanh toán có quyền sử dụng phần vốn góp đó theo một trong hai hình thức sau đây: a) Trở thành thành viên công ty nếu được Hội đồng thành viên chấp thuận; b) Chào bán và chuyển nhượng phần vốn góp đó theo quy định tại Điều 52 của Luật này. 8. Trường hợp thành viên công ty là cá nhân bị tạm giam, đang chấp hành hình phạt tù, đang chấp hành biện pháp xử lý hành chính tại cơ sở cai nghiện bắt buộc, cơ sở giáo dục bắt buộc thì thành viên đó ủy quyền cho người khác thực hiện một số hoặc tất cả quyền và nghĩa vụ của mình tại công ty. 9. Trường hợp thành viên công ty là cá nhân bị Tòa án cấm hành nghề, làm công việc nhất định hoặc thành viên công ty là pháp nhân thương mại bị Tòa án cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định thuộc phạm vi ngành, nghề kinh doanh của công ty thì thành viên đó không được hành nghề, làm công việc đã bị cấm tại công ty đó hoặc công ty tạm ngừng, chấm dứt kinh doanh ngành, nghề có liên quan theo quyết định của Tòa án.",LUẬT DOANH NGHIỆP
"Điều 54. Cơ cấu tổ chức quản lý công ty 1. Công ty trách nhiệm hữu hạn hai thành viên trở lên có Hội đồng thành viên, Chủ tịch Hội đồng thành viên, Giám đốc hoặc Tổng giám đốc. 2. Công ty trách nhiệm hữu hạn hai thành viên trở lên là doanh nghiệp nhà nước theo quy định tại điểm b khoản 1 Điều 88 của Luật này và công ty con của doanh nghiệp nhà nước theo quy định tại khoản 1 Điều 88 của Luật này phải thành lập Ban kiểm soát; các trường hợp khác do công ty quyết định. 3. Công ty phải có ít nhất một người đại diện theo pháp luật là người giữ một trong các chức danh là Chủ tịch Hội đồng thành viên hoặc Giám đốc hoặc Tổng giám đốc. Trường hợp Điều lệ công ty không quy định thì Chủ tịch Hội đồng thành viên là người đại diện theo pháp luật của công ty.",LUẬT DOANH NGHIỆP
"Điều 55. Hội đồng thành viên 1. Hội đồng thành viên là cơ quan quyết định cao nhất của công ty, bao gồm tất cả thành viên công ty là cá nhân và người đại diện theo ủy quyền của thành viên công ty là tổ chức. Điều lệ công ty quy định kỳ họp Hội đồng thành viên, nhưng ít nhất mỗi năm phải họp một lần. 2. Hội đồng thành viên có quyền và nghĩa vụ sau đây: a) Quyết định chiến lược phát triển và kế hoạch kinh doanh hằng năm của công ty; b) Quyết định tăng hoặc giảm vốn điều lệ, quyết định thời điểm và phương thức huy động thêm vốn; quyết định phát hành trái phiếu; c) Quyết định dự án đầu tư phát triển của công ty; giải pháp phát triển thị trường, tiếp thị và chuyển giao công nghệ; d) Thông qua hợp đồng vay, cho vay, bán tài sản và hợp đồng khác do Điều lệ công ty quy định có giá trị từ 50% tổng giá trị tài sản trở lên được ghi trong báo cáo tài chính tại thời điểm công bố gần nhất của công ty hoặc một tỷ lệ hoặc giá trị khác nhỏ hơn quy định tại Điều lệ công ty; đ) Bầu, miễn nhiệm, bãi nhiệm Chủ tịch Hội đồng thành viên; quyết định bổ nhiệm, miễn nhiệm, bãi nhiệm, ký và chấm dứt hợp đồng đối với Giám đốc hoặc Tổng giám đốc, Kế toán trưởng, Kiểm soát viên và người quản lý khác quy định tại Điều lệ công ty; e) Quyết định mức lương, thù lao, thưởng và lợi ích khác đối với Chủ tịch Hội đồng thành viên, Giám đốc hoặc Tổng giám đốc, Kế toán trưởng và người quản lý khác quy định tại Điều lệ công ty; g) Thông qua báo cáo tài chính hằng năm, phương án sử dụng và phân chia lợi nhuận hoặc phương án xử lý lỗ của công ty; h) Quyết định cơ cấu tổ chức quản lý công ty; i) Quyết định thành lập công ty con, chi nhánh, văn phòng đại diện; k) Sửa đổi, bổ sung Điều lệ công ty; l) Quyết định tổ chức lại công ty; m) Quyết định giải thể hoặc yêu cầu phá sản công ty; n) Quyền và nghĩa vụ khác theo quy định của Luật này và Điều lệ công ty.",LUẬT DOANH NGHIỆP
"Điều 56. Chủ tịch Hội đồng thành viê 1. Hội đồng thành viên bầu một thành viên làm Chủ tịch. Chủ tịch Hội đồng thành viên có thể kiêm Giám đốc hoặc Tổng giám đốc công ty. 2. Chủ tịch Hội đồng thành viên có quyền và nghĩa vụ sau đây: a) Chuẩn bị chương trình, kế hoạch hoạt động của Hội đồng thành viên; b) Chuẩn bị chương trình, nội dung, tài liệu họp Hội đồng thành viên hoặc để lấy ý kiến các thành viên; c) Triệu tập, chủ trì và làm chủ tọa cuộc họp Hội đồng thành viên hoặc tổ chức việc lấy ý kiến các thành viên; d) Giám sát hoặc tổ chức giám sát việc thực hiện nghị quyết, quyết định của Hội đồng thành viên; đ) Thay mặt Hội đồng thành viên ký nghị quyết, quyết định của Hội đồng thành viên; e) Quyền và nghĩa vụ khác theo quy định của Luật này và Điều lệ công ty. 3. Nhiệm kỳ của Chủ tịch Hội đồng thành viên do Điều lệ công ty quy định nhưng không quá 05 năm và có thể được bầu lại với số nhiệm kỳ không hạn chế. 4. Trường hợp Chủ tịch Hội đồng thành viên vắng mặt hoặc không thể thực hiện các quyền và nghĩa vụ của mình thì phải ủy quyền bằng văn bản cho một thành viên thực hiện các quyền và nghĩa vụ của Chủ tịch Hội đồng thành viên theo nguyên tắc quy định tại Điều lệ công ty. Trường hợp không có thành viên được ủy quyền hoặc Chủ tịch Hội đồng thành viên chết, mất tích, bị tạm giam, đang chấp hành hình phạt tù, đang chấp hành biện pháp xử lý hành chính tại cơ sở cai nghiện bắt buộc, cơ sở giáo dục bắt buộc, trốn khỏi nơi cư trú, bị hạn chế hoặc mất năng lực hành vi dân sự, có khó khăn trong nhận thức, làm chủ hành vi, bị Tòa án cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định thì một trong số các thành viên Hội đồng thành viên triệu tập họp các thành viên còn lại bầu một người trong số các thành viên tạm thời làm Chủ tịch Hội đồng thành viên theo nguyên tắc đa số thành viên còn lại tán thành cho đến khi có quyết định mới của Hội đồng thành viên.",LUẬT DOANH NGHIỆP
"Điều 57. Triệu tập họp Hội đồng thành viên 1. Hội đồng thành viên được triệu tập họp theo yêu cầu của Chủ tịch Hội đồng thành viên hoặc theo yêu cầu của thành viên hoặc nhóm thành viên quy định tại khoản 2 và khoản 3 Điều 49 của Luật này. Trường hợp Chủ tịch Hội đồng thành viên không triệu tập họp Hội đồng thành viên theo yêu cầu của thành viên, nhóm thành viên trong thời hạn 15 ngày kể từ ngày nhận được yêu cầu thì thành viên, nhóm thành viên đó triệu tập họp Hội đồng thành viên. Chi phí hợp lý cho việc triệu tập và tiến hành họp Hội đồng thành viên sẽ được công ty hoàn lại. 2. Chủ tịch Hội đồng thành viên hoặc người triệu tập họp chuẩn bị chương trình, nội dung tài liệu họp, triệu tập, chủ trì và làm chủ tọa cuộc họp Hội đồng thành viên. Thành viên có quyền kiến nghị bổ sung nội dung chương trình họp bằng văn bản. Kiến nghị phải bao gồm các nội dung chủ yếu sau đây: a) Họ, tên, địa chỉ liên lạc, quốc tịch, số giấy tờ pháp lý của cá nhân đối với thành viên là cá nhân; tên, mã số doanh nghiệp hoặc số giấy tờ pháp lý của tổ chức, địa chỉ trụ sở chính đối với thành viên là tổ chức; họ, tên, chữ ký của thành viên kiến nghị hoặc người đại diện theo ủy quyền của họ; b) Tỷ lệ phần vốn góp, số và ngày cấp giấy chứng nhận phần vốn góp; c) Nội dung kiến nghị đưa vào chương trình họp; d) Lý do kiến nghị. 3. Chủ tịch Hội đồng thành viên hoặc người triệu tập họp phải chấp thuận kiến nghị và bổ sung chương trình họp Hội đồng thành viên nếu kiến nghị có đủ nội dung theo quy định tại khoản 2 Điều này và được gửi đến trụ sở chính của công ty chậm nhất là 01 ngày làm việc trước ngày họp Hội đồng thành viên; trường hợp kiến nghị được trình ngay trước khi bắt đầu họp thì kiến nghị được chấp thuận nếu đa số các thành viên dự họp tán thành. 4. Thông báo mời họp Hội đồng thành viên có thể gửi bằng giấy mời, điện thoại, fax, phương tiện điện tử hoặc phương thức khác do Điều lệ công ty quy định và được gửi trực tiếp đến từng thành viên Hội đồng thành viên. Nội dung thông báo mời họp phải xác định rõ thời gian, địa điểm và chương trình họp. 5. Chương trình và tài liệu họp phải được gửi cho thành viên công ty trước khi họp. Tài liệu sử dụng trong cuộc họp liên quan đến quyết định về sửa đổi, bổ sung Điều lệ công ty, thông qua chiến lược phát triển công ty, thông qua báo cáo tài chính hằng năm, tổ chức lại hoặc giải thể công ty phải được gửi đến các thành viên chậm nhất là 07 ngày làm việc trước ngày họp. Thời hạn gửi các tài liệu khác do Điều lệ công ty quy định. 6. Trường hợp Điều lệ công ty không quy định thì yêu cầu triệu tập họp Hội đồng thành viên theo quy định tại khoản 1 Điều này phải bằng văn bản và bao gồm các nội dung chủ yếu sau đây: a) Họ, tên, địa chỉ liên lạc, quốc tịch, số giấy tờ pháp lý của cá nhân đối với thành viên là cá nhân; tên, mã số doanh nghiệp hoặc số giấy tờ pháp lý của tổ chức, địa chỉ trụ sở chính đối với thành viên là tổ chức; tỷ lệ phần vốn góp, số và ngày cấp giấy chứng nhận phần vốn góp của từng thành viên yêu cầu; b) Lý do yêu cầu triệu tập họp Hội đồng thành viên và vấn đề cần giải quyết; c) Dự kiến chương trình họp; d) Họ, tên, chữ ký của từng thành viên yêu cầu hoặc người đại diện theo ủy quyền của họ. 7. Trường hợp yêu cầu triệu tập họp Hội đồng thành viên không có đủ nội dung theo quy định tại khoản 6 Điều này thì Chủ tịch Hội đồng thành viên phải thông báo bằng văn bản về việc không triệu tập họp Hội đồng thành viên cho thành viên, nhóm thành viên có liên quan biết trong thời hạn 07 ngày làm việc kể từ ngày nhận được yêu cầu. Trong các trường hợp khác, Chủ tịch Hội đồng thành viên phải triệu tập họp Hội đồng thành viên trong thời hạn 15 ngày kể từ ngày nhận được yêu cầu. 8. Trường hợp Chủ tịch Hội đồng thành viên không triệu tập họp Hội đồng thành viên theo quy định tại khoản 7 Điều này thì phải chịu trách nhiệm cá nhân về thiệt hại xảy ra đối với công ty và thành viên công ty có liên quan.",LUẬT DOANH NGHIỆP
"Điều 58. Điều kiện và thể thức tiến hành họp Hội đồng thành viên: 1. Cuộc họp Hội đồng thành viên được tiến hành khi có số thành viên dự họp sở hữu từ 65% vốn điều lệ trở lên; tỷ lệ cụ thể do Điều lệ công ty quy định. 2. Trường hợp cuộc họp Hội đồng thành viên lần thứ nhất không đủ điều kiện tiến hành theo quy định tại khoản 1 Điều này và Điều lệ công ty không có quy định khác thì việc triệu tập họp Hội đồng thành viên được thực hiện như sau: a) Thông báo mời họp lần thứ hai phải được gửi trong thời hạn 15 ngày kể từ ngày dự định họp lần thứ nhất. Cuộc họp Hội đồng thành viên lần thứ hai được tiến hành khi có số thành viên dự họp sở hữu từ 50% vốn điều lệ trở lên; b) Trường hợp cuộc họp Hội đồng thành viên lần thứ hai không đủ điều kiện tiến hành theo quy định tại điểm a khoản này, thông báo mời họp lần thứ ba phải được gửi trong thời hạn 10 ngày kể từ ngày dự định họp lần thứ hai. Cuộc họp Hội đồng thành viên lần thứ ba được tiến hành không phụ thuộc số thành viên dự họp và số vốn điều lệ được đại diện bởi số thành viên dự họp. 3. Thành viên, người đại diện theo ủy quyền của thành viên phải tham dự và biểu quyết tại cuộc họp Hội đồng thành viên. Thể thức tiến hành họp Hội đồng thành viên, hình thức biểu quyết do Điều lệ công ty quy định. 4. Trường hợp cuộc họp đủ điều kiện quy định tại Điều này không hoàn thành chương trình họp trong thời hạn dự kiến thì có thể kéo dài nhưng không được quá 30 ngày kể từ ngày khai mạc cuộc họp đó",LUẬT DOANH NGHIỆP
"Điều 59. Nghị quyết, quyết định của Hội đồng thành viên: 1. Hội đồng thành viên thông qua nghị quyết, quyết định thuộc thẩm quyền bằng biểu quyết tại cuộc họp, lấy ý kiến bằng văn bản hoặc hình thức khác do Điều lệ công ty quy định. 2. Trường hợp Điều lệ công ty không có quy định khác thì nghị quyết, quyết định về các vấn đề sau đây phải được thông qua bằng biểu quyết tại cuộc họp Hội đồng thành viên: a) Sửa đổi, bổ sung nội dung Điều lệ công ty; b) Quyết định phương hướng phát triển công ty; c) Bầu, miễn nhiệm, bãi nhiệm Chủ tịch Hội đồng thành viên; bổ nhiệm, miễn nhiệm, bãi nhiệm Giám đốc hoặc Tổng giám đốc; d) Thông qua báo cáo tài chính hằng năm; đ) Tổ chức lại, giải thể công ty. 3. Trường hợp Điều lệ công ty không có quy định một tỷ lệ khác, nghị quyết, quyết định của Hội đồng thành viên được thông qua tại cuộc họp trong trường hợp sau đây: a) Được các thành viên dự họp sở hữu từ 65% tổng số vốn góp của tất cả thành viên dự họp trở lên tán thành, trừ trường hợp quy định tại điểm b khoản này; b) Được các thành viên dự họp sở hữu từ 75% tổng số vốn góp của tất cả thành viên dự họp trở lên tán thành đối với nghị quyết, quyết định bán tài sản có giá trị từ 50% tổng giá trị tài sản trở lên được ghi trong báo cáo tài chính gần nhất của công ty hoặc một tỷ lệ hoặc giá trị khác nhỏ hơn quy định tại Điều lệ công ty; sửa đổi, bổ sung Điều lệ công ty; tổ chức lại, giải thể công ty. 4. Thành viên được coi là tham dự và biểu quyết tại cuộc họp Hội đồng thành viên trong trường hợp sau đây: a) Tham dự và biểu quyết trực tiếp tại cuộc họp; b) Ủy quyền cho người khác tham dự và biểu quyết tại cuộc họp; c) Tham dự và biểu quyết thông qua cuộc họp trực tuyến, bỏ phiếu điện tử hoặc hình thức điện tử khác; d) Gửi phiếu biểu quyết đến cuộc họp thông qua thư, fax, thư điện tử. 5. Nghị quyết, quyết định của Hội đồng thành viên được thông qua dưới hình thức lấy ý kiến bằng văn bản khi được số thành viên sở hữu từ 65% vốn điều lệ trở lên tán thành; tỷ lệ cụ thể do Điều lệ công ty quy định.",LUẬT DOANH NGHIỆP
